name,статус,причина,пар_ss,пар_base,пар_xdate,пар_карантин,вердикт_аудита,km2,res,bands,crs,lon,lat
65e104dbb5e88b00012ef185,не годен по паспорту,площадь 0.47 км² меньше 0.5,0,0,0,0,,0.475,0.04,1,EPSG:32719,-67.554833,-15.839725
65e615cee6f8d400012823a2,использован частично,подложка: узлов привязки 2 меньше 5,3,0,0,0,,2.139,0.0495,3,EPSG:6411,-92.33541,35.871977
65e750a6eda08f0001ffcee4,использован полностью,,4,8,0,0,разметка подтверждена,1.409,0.0415,3,EPSG:32724,-38.09344,-6.618522
65e7833deda08f0001ffcef1,использован полностью,,9,12,0,0,разметка подтверждена,2.014,0.0415,3,EPSG:32724,-38.093722,-6.619795
65f8a846ea431b000145add9,не годен по паспорту,площадь 0.14 км² меньше 0.5,0,0,0,0,,0.139,0.0187,3,EPSG:3857,,
65f8b818ea431b000145adeb,использован частично,подложка: привязка не построена: нет валидных узлов,3,0,0,0,,2.453,0.0373,3,EPSG:3857,,
65f8b818ea431b000145adec,использован частично,подложка: привязка не построена: нет валидных узлов,1,0,0,0,,1.28,0.0401,3,EPSG:3857,,
65f8b818ea431b000145aded,использован полностью,,1,2,0,0,разметка подтверждена,0.651,0.0403,3,EPSG:3857,,
65f8b818ea431b000145adee,не годен по паспорту,площадь 0.38 км² меньше 0.5,0,0,0,0,,0.383,0.043,3,EPSG:3857,,
65f8b818ea431b000145adf1,использован частично,подложка: узлов привязки 4 меньше 5,1,0,0,0,,0.548,0.0382,3,EPSG:3857,,
65f8b818ea431b000145adf2,не годен по паспорту,площадь 0.17 км² меньше 0.5,0,0,0,0,,0.171,0.0271,3,EPSG:3857,,
65f8b818ea431b000145adf3,использован частично,подложка: узлов привязки 4 меньше 5,2,0,0,0,,1.296,0.0374,3,EPSG:3857,,
65f8b818ea431b000145adf4,использован полностью,,1,2,0,0,разметка подтверждена,0.559,0.0373,3,EPSG:3857,,
65fcabc5ea431b000145aea2,не годен по паспорту,площадь 0.38 км² меньше 0.5,0,0,0,0,,0.382,0.05,3,EPSG:32615,,
66085005fca0b60001ebc52a,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
6610b349c055e600014ac4b5,не годен по паспорту,площадь 0.31 км² меньше 0.5,0,0,0,0,,0.311,0.0356,3,EPSG:32719,-68.054885,-38.940085
6610b3dec055e600014ac4b8,не годен по паспорту,площадь 0.40 км² меньше 0.5,0,0,0,0,,0.402,0.0358,3,EPSG:32719,-71.134747,-39.900874
66112ed2c055e600014ac4c6,не годен по паспорту,площадь 0.02 км² меньше 0.5,0,0,0,0,,0.022,0.0306,3,EPSG:32653,137.285761,37.497037
661a44791e47d00001ac0324,использован полностью,,5,10,0,0,разметка подтверждена,2.186,0.0414,3,EPSG:32653,136.258143,36.299996
661caee21e47d00001ac0363,использован полностью,,4,8,0,0,разметка подтверждена,2.008,0.0195,3,EPSG:32653,136.258068,36.300047
66230310bb689b000146b575,не годен по паспорту,площадь 0.07 км² меньше 0.5,0,0,0,0,,0.067,0.02,3,EPSG:32610,,
662a6db16049ef00013b805f,не годен по паспорту,площадь 0.18 км² меньше 0.5,0,0,0,0,,0.182,0.0373,3,EPSG:3857,,
662f32616049ef00013b8115,использован полностью,,2,2,0,0,разметка подтверждена,1.126,0.0344,3,EPSG:3857,,
663252376049ef00013b81e4,использован полностью,,3,6,0,0,разметка подтверждена,2.153,0.0373,3,EPSG:3857,,
663275906049ef00013b81e9,использован полностью,,2,4,0,0,без структуры,1.036,0.0271,3,EPSG:32630,,
6632a7316049ef00013b820a,не годен по паспорту,площадь 0.39 км² меньше 0.5,0,0,0,0,,0.393,0.0282,3,EPSG:32630,,
6632af3c6049ef00013b8212,не использован,привязка: привязка не построена: нет валидных узлов,0,0,0,0,,0.745,0.05,4,EPSG:32719,-68.323574,-16.629819
6633b7da6049ef00013b824a,использован полностью,,7,12,0,0,разметка подтверждена,2.16,0.0301,3,EPSG:8088,-21.764451,65.109068
6633d1146049ef00013b8257,использован частично,подложка: узлов привязки 3 меньше 5,1,0,0,0,,0.574,0.0256,3,EPSG:32630,,
6633da606049ef00013b825a,не годен по паспорту,площадь 0.34 км² меньше 0.5,0,0,0,0,,0.335,0.0682,3,EPSG:32630,,
6633de4b6049ef00013b825f,использован полностью,,3,6,0,0,разметка подтверждена,1.086,0.05,3,EPSG:32630,,
6633f5876049ef00013b826c,не годен по паспорту,площадь 0.36 км² меньше 0.5,0,0,0,0,,0.364,0.024,3,EPSG:32630,,
663405156049ef00013b8274,использован полностью,,9,12,0,0,разметка подтверждена,5.689,0.05,3,EPSG:8088,-14.833341,65.755082
663418f36049ef00013b8277,использован полностью,,15,12,0,0,разметка подтверждена,8.229,0.035,3,EPSG:8088,-15.198007,64.253864
663421596049ef00013b827b,использован полностью,,2,4,0,0,разметка подтверждена,3.03,0.025,3,EPSG:8088,-21.678816,65.703899
6634a4936049ef00013b82ba,не годен по паспорту,площадь 0.13 км² меньше 0.5,0,0,0,0,,0.127,0.0268,3,EPSG:32630,,
6634dcf76049ef00013b82e0,не годен по паспорту,площадь 0.10 км² меньше 0.5,0,0,0,0,,0.105,0.0281,3,EPSG:32630,,
663526ef6049ef00013b82fc,использован частично,подложка: узлов привязки 4 меньше 5,1,0,0,0,без структуры,0.801,0.05,3,EPSG:32610,,
663547f56049ef00013b8302,использован частично,подложка: узлов привязки 1 меньше 5,1,0,0,0,,0.576,0.05,3,EPSG:32610,,
663549686049ef00013b8304,не годен по паспорту,площадь 0.37 км² меньше 0.5,0,0,0,0,,0.372,0.1,3,EPSG:32610,,
66354fcd6049ef00013b830c,использован частично,подложка: 6 пар забраковано аудитом (привязка сдвинута),3,0,13,6,привязка сдвинута,1.936,0.0807,3,EPSG:32610,,
6637adc66049ef00013b8398,использован полностью,,6,12,6,0,разметка подтверждена,1.974,0.0801,3,EPSG:32610,,
6637b13d6049ef00013b839d,не годен по паспорту,площадь 0.34 км² меньше 0.5,0,0,0,0,,0.342,0.05,3,EPSG:32610,,
6637b2406049ef00013b839f,использован частично,подложка: привязка не построена: нет валидных узлов,2,0,0,0,,0.784,0.05,3,EPSG:32610,,
663897066049ef00013b83b2,использован частично,подложка: узлов привязки 2 меньше 5,1,0,0,0,,0.576,0.0248,3,EPSG:32630,,
6638a73f6049ef00013b83bc,использован полностью,,11,12,0,0,проверено частично,3.336,0.0673,3,EPSG:32630,,
6640e4676049ef00013b8544,не годен по паспорту,площадь 0.28 км² меньше 0.5,0,0,0,0,,0.28,0.04,3,EPSG:32719,-68.120649,-16.539449
664130be6049ef00013b8558,не годен по паспорту,площадь 0.28 км² меньше 0.5,0,0,0,0,,0.28,0.04,1,EPSG:32719,-68.120649,-16.539449
6642e7669af9850001610abe,не годен по паспорту,площадь 0.23 км² меньше 0.5,0,0,0,0,,0.226,0.0373,3,EPSG:3857,,
6643671d9af9850001610ad8,использован полностью,,1,2,0,0,разметка подтверждена,0.773,0.0262,3,EPSG:3857,,
6644aef369761d0001497215,не годен по паспорту,площадь 0.04 км² меньше 0.5,0,0,0,0,,0.041,0.02,3,EPSG:32719,-68.103871,-16.556928
66451ef169761d000149722a,не годен по паспорту,площадь 0.04 км² меньше 0.5,0,0,0,0,,0.041,0.02,1,EPSG:32719,-68.103871,-16.556928
664a10a449dd860001fae068,использован полностью,,1,2,0,0,разметка подтверждена,0.675,0.03,3,EPSG:32719,-68.071136,-16.499945
66548ad749dd860001fae239,использован полностью,,1,2,0,0,разметка подтверждена,0.655,0.04,3,EPSG:32719,-68.065793,-16.541384
665bebca077b560001904d1b,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
665c95bc077b560001904d2e,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
66622f783ff7660001bc9708,использован полностью,,5,10,0,0,разметка подтверждена,2.306,0.02,3,EPSG:32610,,
666b7775f1cf8e0001fb2f0c,использован полностью,,1,2,0,0,разметка подтверждена,0.913,0.05,3,EPSG:31982,-51.499385,-30.122924
6670256bf1cf8e0001fb2f88,использован полностью,,2,4,0,0,разметка подтверждена,1.258,0.0419,3,EPSG:3844,25.158634,45.007128
667b33c91b35ab0001a5368d,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,28.787253,47.054574
667d665a1b35ab0001a536e7,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,28.812653,47.029717
668191971b35ab0001a53777,не годен по паспорту,площадь 0.13 км² меньше 0.5,0,0,0,0,,0.127,0.028,3,EPSG:32635,,
668dd5911684770001c338a7,не годен по паспорту,площадь 0.07 км² меньше 0.5,0,0,0,0,,0.066,0.0233,3,EPSG:32760,174.701234,-36.873102
668dee381684770001c338ad,не годен по паспорту,площадь 0.31 км² меньше 0.5,0,0,0,0,,0.311,0.03,3,EPSG:32719,-67.666282,-16.403077
66960ffa1684770001c339bc,не годен по паспорту,площадь 0.10 км² меньше 0.5,0,0,0,0,,0.103,0.015,3,EPSG:4026,28.962906,46.331543
66992cc41684770001c33a78,не годен по паспорту,площадь 0.13 км² меньше 0.5,0,0,0,0,,0.131,0.0223,3,EPSG:5623,,
669e2e8178128a0001441702,использован частично,подложка: узлов привязки 4 меньше 5,1,0,0,0,,0.64,0.05,3,EPSG:32632,6.160376,48.263859
66afb9ac7fa78f00018c95b3,использован частично,подложка: привязка не построена: нет валидных узлов,1,0,4,0,,0.525,0.02,3,EPSG:32632,6.159289,48.262405
66b6afdb-3221-4964-a9c6-786e9689ed66,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
66bbed0b98a7740001cf3cbd,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,45.872931,64.732265
66c38a4938fdcc0001dc7137,использован полностью,,1,2,0,0,без структуры,0.876,0.0541,3,EPSG:31983,-46.142474,-23.852275
66c4e5c00378ba0001bb5e0b,использован полностью,,3,6,0,0,разметка подтверждена,1.668,0.0394,3,EPSG:5253,27.104522,38.495221
66c6856c0378ba0001bb5e47,не годен по паспорту,площадь 0.18 км² меньше 0.5,0,0,0,0,,0.179,0.03,3,EPSG:32719,-68.064921,-16.494918
66cf16cc11a1ae0001f7afab,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,-46.223517,-23.967039
66cf4fa811a1ae0001f7afbe,использован полностью,,4,8,0,0,разметка подтверждена,1.972,0.05,3,EPSG:32617,,
66d536d611a1ae0001f7b098,использован частично,подложка: привязка не построена: нет валидных узлов,1,0,0,0,,0.505,0.05,3,EPSG:32719,-71.779792,-13.491504
66deb0c2cd0baa0001b61ff1,использован полностью,,2,4,0,0,разметка подтверждена,2.051,0.0548,3,EPSG:32632,7.016311,47.062551
66df2c4ccd0baa0001b62013,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,28.815846,47.042073
66df2c4ccd0baa0001b62016,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,28.817875,47.042073
66df2c4ccd0baa0001b62017,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,28.817875,47.040686
66df2c4ccd0baa0001b6201a,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,28.819904,47.04346
66df2c4ccd0baa0001b6201c,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,28.819904,47.040686
66df2c4ccd0baa0001b62024,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,28.821932,47.037913
66df2c4ccd0baa0001b62027,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,28.823961,47.040686
66f29db15b27b10001e4b6d1,использован полностью,,2,4,0,0,разметка подтверждена,0.824,0.0626,3,EPSG:32633,,
